Customer ID,Segment,churn_prob,future_ltv,num_transactions,total_spend,days_since_last_purchase,Recency,Frequency,Monetary
15579,At Risk,0.37793067,149.0,5,1302.5,68,69,5,1302.5
15580,At Risk,0.5672185,0.0,8,1381.19,376,377,8,1381.19
15581,Champions,0.3324506,3045.01,38,7794.59,120,121,38,7794.59
15582,New Customers,0.6787792,379.3,3,682.9100000000001,24,25,3,682.9100000000001
15583,Low Value,0.79593426,0.0,1,107.86,375,376,1,107.86
15584,Core Customers,0.0030869967,725.11,6,1277.5,23,24,6,1277.5
15585,Low Value,0.7238071,455.3,1,455.3,176,177,1,455.3
15586,At Risk,0.6057281,0.0,3,1139.1,592,593,3,1139.1
15587,Core Customers,0.5842285,568.8000000000001,7,1522.0800000000002,49,50,7,1522.0800000000002
15588,Low Value,0.79963166,0.0,1,579.6,677,678,1,579.6
15589,At Risk,0.43444112,0.0,3,478.53000000000003,255,256,3,478.53000000000003
15590,At Risk,0.59898496,0.0,5,1496.6,381,382,5,1496.6
15591,Low Value,0.60031265,0.0,3,217.9,582,583,3,217.9
15592,New Customers,0.6997447,388.58,1,388.58,46,47,1,388.58
15593,Low Value,0.7500537,199.8,1,199.8,70,71,1,199.8
15594,Core Customers,0.4712294,1503.87,5,1771.78,15,16,5,1771.78
15595,Low Value,0.7285964,0.0,1,357.6,487,488,1,357.6
15596,Core Customers,0.25679392,16.9,9,3130.04,100,101,9,3130.04
15597,New Customers,0.41126022,324.57,2,563.37,34,35,2,563.37
15598,New Customers,0.4000625,240.68,2,548.02,52,53,2,548.02
15599,New Customers,0.3580815,312.90999999999997,3,1250.06,26,27,3,1250.06
15600,At Risk,0.64285326,0.0,4,1199.31,427,428,4,1199.31
15601,Champions,0.0023687007,2027.97,30,14960.12,10,11,30,14960.12
15602,Core Customers,0.0029809137,754.92,16,3230.51,7,8,16,3230.51
15603,Low Value,0.13117704,48.480000000000004,2,88.48,78,79,2,88.48
15604,New Customers,0.7443576,216.39,1,216.39,51,52,1,216.39
15605,Core Customers,0.00269127,508.05,9,1936.8,35,36,9,1936.8
15606,Core Customers,0.17926875,1093.81,17,5230.99,60,61,17,5230.99
15607,At Risk,0.28022754,0.0,9,1708.97,336,337,9,1708.97
15608,Core Customers,0.32362998,1093.68,5,1785.98,27,28,5,1785.98
15609,Low Value,0.8020174,0.0,1,298.48,183,184,1,298.48
15610,Low Value,0.82255286,112.46000000000001,1,112.46000000000001,51,52,1,112.46000000000001
15611,Champions,0.0036567405,1159.3500000000001,26,2997.28,9,10,26,2997.28
15612,New Customers,0.6069005,195.15,2,195.15,35,36,2,195.15
15613,Low Value,0.69918686,0.0,1,433.71999999999997,609,610,1,433.71999999999997
15614,At Risk,0.5836569,0.0,4,3147.36,437,438,4,3147.36
15615,Champions,0.0014451625,5177.78,47,21373.97,9,10,47,21373.97
15616,Low Value,0.7902555,0.0,1,317.11,437,438,1,317.11
15617,At Risk,0.6437892,0.0,3,828.5500000000001,395,396,3,828.5500000000001
15618,New Customers,0.5413474,776.851,4,776.851,32,33,4,776.851
15619,New Customers,0.73286533,336.40000000000003,1,336.40000000000003,10,11,1,336.40000000000003
15620,Core Customers,0.5770054,678.17,4,1942.36,56,57,4,1942.36
15621,New Customers,0.4019792,1293.03,4,1293.03,3,4,4,1293.03
15622,Core Customers,0.11246428,1107.56,17,7852.61,42,43,17,7852.61
15623,Core Customers,0.3229041,301.03,8,2437.05,140,141,8,2437.05
15624,At Risk,0.7632022,276.73,4,588.13,116,117,4,588.13
15625,Core Customers,0.36855215,838.93,9,3236.4,103,104,9,3236.4
15626,At Risk,0.4646338,393.92,3,1067.52,74,75,3,1067.52
15627,At Risk,0.7082302,0.0,2,566.9,456,457,2,566.9
15628,Champions,0.001045855,1865.1200000000001,17,5652.26,4,5,17,5652.26
15629,At Risk,0.5547568,0.0,4,2240.9,449,450,4,2240.9
15630,New Customers,0.1265184,789.49,3,1481.4,44,45,3,1481.4
15631,Low Value,0.8039105,0.0,1,596.67,641,642,1,596.67
15632,Core Customers,0.42094868,1728.6499999999999,8,3285.31,15,16,8,3285.31
15633,At Risk,0.31596684,0.0,13,4352.46,508,509,13,4352.46
15634,New Customers,0.32070172,243.55,2,554.65,16,17,2,554.65
15635,Low Value,0.8233267,0.0,1,100.35,395,396,1,100.35
15636,At Risk,0.64637524,418.06,4,1444.58,89,90,4,1444.58
15637,New Customers,0.00466911,223.36,5,797.59,52,53,5,797.59
15638,At Risk,0.5166636,0.0,6,2265.2,378,379,6,2265.2
15639,At Risk,0.7420599,425.32,3,1065.08,133,134,3,1065.08
15640,Champions,0.001479568,5735.4400000000005,29,23957.58,3,4,29,23957.58
15641,Core Customers,0.17703664,581.82,12,5345.55,104,105,12,5345.55
15642,Low Value,0.8146963,0.0,1,105.78000000000002,729,730,1,105.78000000000002
15643,At Risk,0.6083245,0.0,3,664.0,191,192,3,664.0
15644,At Risk,0.6057703,389.81,4,813.0,165,166,4,813.0
15645,New Customers,0.33007893,612.01,3,1055.17,18,19,3,1055.17
15646,At Risk,0.6391756,107.60000000000001,5,974.61,157,158,5,974.61
15647,Low Value,0.7812122,0.0,1,169.0,414,415,1,169.0
15648,At Risk,0.6362675,0.0,2,657.35,203,204,2,657.35
15649,At Risk,0.36867198,0.0,4,2170.35,335,336,4,2170.35
15650,Low Value,0.7628364,0.0,2,553.88,521,522,2,553.88
15651,Core Customers,0.26655525,418.98,5,1259.06,36,37,5,1259.06
15652,At Risk,0.386798,337.74,5,1420.34,90,91,5,1420.34
15653,At Risk,0.5152988,877.4399999999999,2,877.4399999999999,92,93,2,877.4399999999999
15654,New Customers,0.5186006,922.53,2,922.53,8,9,2,922.53
15655,Low Value,0.7778555,0.0,1,560.67,242,243,1,560.67
15656,New Customers,0.66231966,441.64,4,748.5,44,45,4,748.5
15657,New Customers,0.83806014,30.0,1,30.0,22,23,1,30.0
15658,At Risk,0.44422698,0.0,8,2423.4700000000003,189,190,8,2423.4700000000003
15659,New Customers,0.109244294,306.45,3,532.49,43,44,3,532.49
15660,Core Customers,0.0022267967,861.84,15,2812.99,24,25,15,2812.99
15661,At Risk,0.5120082,0.0,8,1215.95,316,317,8,1215.95
15662,Low Value,0.7894624,0.0,2,283.73,660,661,2,283.73
15663,Low Value,0.8174948,138.14,1,138.14,105,106,1,138.14
15664,New Customers,0.10857611,386.43,4,1254.03,50,51,4,1254.03
15665,At Risk,0.6943978,765.79,5,4015.12,167,168,5,4015.12
15666,At Risk,0.59743035,0.0,2,632.9399999999999,471,472,2,632.9399999999999
15667,New Customers,0.7615696,301.32,1,301.32,39,40,1,301.32
15668,Low Value,0.7947815,0.0,1,76.32000000000001,217,218,1,76.32000000000001
15669,New Customers,0.64372736,485.54,4,684.34,39,40,4,684.34
15670,Low Value,0.7919521,0.0,2,325.2,296,297,2,325.2
15671,Core Customers,0.38451236,1624.0,7,2657.13,18,19,7,2657.13
15672,Low Value,0.92176324,0.0,1,45.300000000000004,724,725,1,45.300000000000004
15673,Core Customers,0.18782143,1095.29,9,6414.79,87,88,9,6414.79
15674,Core Customers,0.0016441122,1066.94,13,6948.2300000000005,72,73,13,6948.2300000000005
15675,At Risk,0.7605761,278.69,4,542.04,80,81,4,542.04
15676,Core Customers,0.6999923,2537.96,3,3435.76,18,19,3,3435.76
15677,New Customers,0.3438445,657.23,3,1305.63,48,49,3,1305.63
15678,New Customers,0.75878334,352.7,3,1893.89,52,53,3,1893.89
15679,New Customers,0.673172,603.06,4,781.28,23,24,4,781.28
15680,Core Customers,0.002371543,854.79,10,4507.58,8,9,10,4507.58
15681,Core Customers,0.26599205,722.94,14,2989.7,24,25,14,2989.7
15682,Low Value,0.8214276,0.0,2,318.24,598,599,2,318.24
15683,At Risk,0.53183043,193.75,2,524.54,116,117,2,524.54
15684,Low Value,0.6998638,0.0,3,173.95,546,547,3,173.95
15685,Low Value,0.92241436,0.0,1,55.980000000000004,449,450,1,55.980000000000004
15686,Low Value,0.7564503,0.0,1,90.0,419,420,1,90.0
15687,Core Customers,0.4599171,1313.65,9,2993.1,8,9,9,2993.1
15688,Low Value,0.8027131,0.0,1,190.57,418,419,1,190.57
15689,At Risk,0.24911296,150.6,3,521.03,119,120,3,521.03
15690,New Customers,0.765763,239.76,2,239.76,3,4,2,239.76
15691,At Risk,0.76858217,0.0,4,571.3,251,252,4,571.3
15692,New Customers,0.8027131,191.04,1,191.04,27,28,1,191.04
15693,Low Value,0.83806014,0.0,1,37.5,658,659,1,37.5
15694,Champions,0.0014120606,3477.7,24,10810.81,0,1,24,10810.81
15695,At Risk,0.41529953,0.0,4,1131.04,266,267,4,1131.04
15696,Core Customers,0.0016973199,1098.56,13,3906.57,32,33,13,3906.57
15697,Low Value,0.7632534,0.0,1,246.75,689,690,1,246.75
15698,Low Value,0.92176324,0.0,1,46.2,623,624,1,46.2
15699,New Customers,0.76105225,309.65,1,309.65,17,18,1,309.65
15700,At Risk,0.71417767,696.68,2,696.68,171,172,2,696.68
15701,New Customers,0.61774683,1542.14,4,1542.14,1,2,4,1542.14
15702,Low Value,0.8077008,0.0,2,140.39000000000001,475,476,2,140.39000000000001
15703,Low Value,0.7443576,0.0,1,211.5,264,265,1,211.5
15704,Core Customers,0.55464286,786.3000000000001,6,3817.96,139,140,6,3817.96
15705,Low Value,0.8045614,0.0,1,143.1,200,201,1,143.1
15706,At Risk,0.2422654,1060.56,4,1060.56,63,64,4,1060.56
15707,New Customers,0.29645702,945.58,4,945.58,34,35,4,945.58
15708,Core Customers,0.2018426,1295.94,9,4378.72,40,41,9,4378.72
15709,Low Value,0.78264624,0.0,2,327.85,283,284,2,327.85
15710,Low Value,0.6718807,0.0,1,898.87,416,417,1,898.87
15711,Low Value,0.80600035,0.0,2,420.25,556,557,2,420.25
15712,Core Customers,0.0015979253,613.71,12,3472.4100000000003,8,9,12,3472.4100000000003
15713,At Risk,0.26386556,185.55,4,1010.79,142,143,4,1010.79
15714,New Customers,0.4262415,330.88,5,784.8100000000001,11,12,5,784.8100000000001
15715,At Risk,0.5224914,0.0,5,658.02,555,556,5,658.02
15716,Core Customers,0.17600435,216.37,11,3056.81,145,146,11,3056.81
15717,At Risk,0.63853556,0.0,5,607.0,233,234,5,607.0
15718,Low Value,0.8020174,0.0,1,293.79,539,540,1,293.79
15719,Champions,0.001423704,2614.64,31,10223.06,32,33,31,10223.06
15720,New Customers,0.2668132,598.73,2,741.92,23,24,2,741.92
15721,New Customers,0.6995951,507.08,1,507.08,11,12,1,507.08
15722,Core Customers,0.12368486,1451.91,11,5258.1,35,36,11,5258.1
15723,At Risk,0.69625473,0.0,4,947.65,364,365,4,947.65
15724,Low Value,0.8177197,0.0,3,310.85,200,201,3,310.85
15725,New Customers,0.7159096,415.25,1,415.25,14,15,1,415.25
15726,Low Value,0.74029386,0.0,1,321.91,389,390,1,321.91
15727,Champions,0.0020990756,1928.09,15,9445.51,16,17,15,9445.51
15728,At Risk,0.7082302,0.0,2,544.6,379,380,2,544.6
15729,Low Value,0.6506543,0.0,3,192.55,212,213,3,192.55
15730,Core Customers,0.3112005,653.45,5,1726.58,65,66,5,1726.58
15731,Low Value,0.8066446,0.0,1,125.3,553,554,1,125.3
15732,At Risk,0.59446126,0.0,10,1682.07,211,212,10,1682.07
15733,Low Value,0.7802568,0.0,1,162.3,282,283,1,162.3
15734,At Risk,0.7206042,760.8000000000001,4,2263.3,114,115,4,2263.3
15735,Low Value,0.7467074,0.0,1,327.68,420,421,1,327.68
15736,At Risk,0.6714867,0.0,2,1815.72,434,435,2,1815.72
15737,Core Customers,0.47132838,475.39,8,1205.1200000000001,14,15,8,1205.1200000000001
15738,Champions,0.0014749897,1883.3600000000001,41,13372.970000000001,18,19,41,13372.970000000001
15739,New Customers,0.70984095,449.12,1,449.12,65,66,1,449.12
15740,New Customers,0.7854415,154.88,1,154.88,48,49,1,154.88
15741,Low Value,0.7516584,0.0,2,208.62,457,458,2,208.62
15742,Low Value,0.7926729,0.0,1,156.87,618,619,1,156.87
15743,New Customers,0.688626,461.91,4,784.46,15,16,4,784.46
15744,Low Value,0.83806014,34.8,1,34.8,77,78,1,34.8
15745,New Customers,0.65360385,791.74,4,1094.59,18,19,4,1094.59
15746,Low Value,0.7500537,196.88,1,196.88,133,134,1,196.88
15747,Core Customers,0.002726735,974.04,9,2562.61,12,13,9,2562.61
15748,New Customers,0.3931272,149.31,3,614.7600000000001,39,40,3,614.7600000000001
15749,Core Customers,0.4843321,0.0,3,44534.3,234,235,3,44534.3
15750,Champions,0.0012340319,1852.91,18,6797.191,2,3,18,6797.191
15751,At Risk,0.5675993,0.0,11,1380.44,460,461,11,1380.44
15752,Core Customers,0.15788835,1592.2,9,4207.54,39,40,9,4207.54
15753,Low Value,0.80455005,0.0,1,79.2,304,305,1,79.2
15754,Core Customers,0.064481564,366.77,9,3037.61,50,51,9,3037.61
15755,Champions,0.0015510782,1743.52,17,5993.12,9,10,17,5993.12
15756,New Customers,0.7038296,283.84,4,532.96,60,61,4,532.96
15757,Core Customers,0.47203174,453.06,6,2940.36,65,66,6,2940.36
15758,New Customers,0.7653026,205.25,1,205.25,24,25,1,205.25
15759,At Risk,0.568777,0.0,7,830.9300000000001,217,218,7,830.9300000000001
15760,At Risk,0.809498,0.0,2,13916.34,630,631,2,13916.34
15761,Low Value,0.8045614,0.0,1,143.05,442,443,1,143.05
15762,New Customers,0.54424405,583.75,2,583.75,64,65,2,583.75
15763,New Customers,0.44426095,1086.92,2,1086.92,31,32,2,1086.92
15764,Core Customers,0.32305825,1585.45,8,4503.08,87,88,8,4503.08
15765,Low Value,0.74129134,0.0,1,370.63,666,667,1,370.63
15766,New Customers,0.19789813,315.06,3,831.06,63,64,3,831.06
15768,Champions,0.4381501,142.68,34,15601.09,115,116,34,15601.09
15769,Champions,0.0017178596,28363.0,46,88704.32,6,7,46,88704.32
15770,Low Value,0.74029386,0.0,1,321.45,612,613,1,321.45
15771,At Risk,0.66802394,0.0,3,1006.54,603,604,3,1006.54
15772,Low Value,0.8020174,0.0,1,280.88,417,418,1,280.88
15773,New Customers,0.42668855,635.6800000000001,2,774.52,5,6,2,774.52
15774,Core Customers,0.15307295,270.8,6,1329.94,68,69,6,1329.94
15775,Low Value,0.6999778,0.0,2,150.5,244,245,2,150.5
15776,Low Value,0.7946429,241.62,1,241.62,132,133,1,241.62
15777,At Risk,0.591255,0.0,7,1762.61,240,241,7,1762.61
15778,Low Value,0.76105225,0.0,1,307.95,430,431,1,307.95
15779,Low Value,0.79219675,0.0,2,124.08000000000001,462,463,2,124.08000000000001
15780,At Risk,0.7352852,0.0,3,475.28000000000003,183,184,3,475.28000000000003
15781,New Customers,0.6312494,262.11,3,345.46,24,25,3,345.46
15782,Core Customers,0.48316753,2614.7400000000002,4,4014.1,9,10,4,4014.1
15783,New Customers,0.7632534,246.3,1,246.3,10,11,1,246.3
15784,At Risk,0.7697137,0.0,2,848.3299999999999,467,468,2,848.3299999999999
15785,Core Customers,0.0015982715,998.5699999999999,16,5969.93,32,33,16,5969.93
15786,Core Customers,0.4447517,4932.2,5,8514.82,45,46,5,8514.82
15787,New Customers,0.42370465,948.05,3,948.05,25,26,3,948.05
15788,Low Value,0.7404506,0.0,1,221.82999999999998,508,509,1,221.82999999999998
15789,At Risk,0.5571587,0.0,6,1962.01,357,358,6,1962.01
15790,New Customers,0.7404506,220.85,1,220.85,9,10,1,220.85
15791,Core Customers,0.08228626,389.45000000000005,5,3608.34,43,44,5,3608.34
15792,At Risk,0.7707735,0.0,2,933.84,399,400,2,933.84
15793,Core Customers,0.0038624296,658.97,8,2399.57,14,15,8,2399.57
15794,At Risk,0.6377769,0.0,2,777.0,735,736,2,777.0
15795,At Risk,0.42524314,610.01,8,1979.8700000000001,149,150,8,1979.8700000000001
15796,Champions,0.15057024,1461.64,17,5175.83,0,1,17,5175.83
15797,Core Customers,0.25206023,367.2,6,2821.08,112,113,6,2821.08
15798,At Risk,0.7081052,0.0,3,1535.37,492,493,3,1535.37
15799,At Risk,0.55304354,402.90000000000003,4,1424.29,75,76,4,1424.29
15800,At Risk,0.4195001,454.58,7,1242.58,106,107,7,1242.58
15801,New Customers,0.3568284,1063.95,3,1063.95,45,46,3,1063.95
15802,Low Value,0.70984095,451.42,1,451.42,142,143,1,451.42
15803,Core Customers,0.19349921,415.82000000000005,4,1929.66,50,51,4,1929.66
15804,Champions,0.2411544,3681.03,13,4206.39,0,1,13,4206.39
15805,Champions,0.001423704,2824.06,30,10189.23,22,23,30,10189.23
15806,New Customers,0.63880086,484.22,3,784.58,45,46,3,784.58
15807,Core Customers,0.09457228,903.9,5,1817.52,49,50,5,1817.52
15808,Core Customers,0.35818955,0.0,21,18409.93,305,306,21,18409.93
15809,Core Customers,0.2600023,116.56,7,1274.44,35,36,7,1274.44
15810,Core Customers,0.23925547,537.86,8,2999.04,78,79,8,2999.04
15811,Core Customers,0.3197937,923.78,7,3890.52,21,22,7,3890.52
15812,Core Customers,0.19058114,746.9200000000001,12,5201.47,106,107,12,5201.47
15813,At Risk,0.36340612,0.0,2,1303.9099999999999,207,208,2,1303.9099999999999
15814,Core Customers,0.25161448,1945.33,6,2634.44,16,17,6,2634.44
15815,Core Customers,0.5281821,706.52,5,2100.6,63,64,5,2100.6
15816,Low Value,0.8142825,0.0,2,144.14999999999998,541,542,2,144.14999999999998
15817,At Risk,0.55128026,0.0,3,2766.4,420,421,3,2766.4
15818,Low Value,0.72388697,0.0,1,340.5,587,588,1,340.5
15819,Core Customers,0.1671342,728.3100000000001,10,3934.79,48,49,10,3934.79
15820,Low Value,0.7528699,0.0,1,206.98,319,320,1,206.98
15821,New Customers,0.6190202,570.96,2,570.96,43,44,2,570.96
15822,Core Customers,0.0026629951,445.27,6,1840.06,2,3,6,1840.06
15823,At Risk,0.60253346,0.0,3,3897.17,371,372,3,3897.17
15824,At Risk,0.7077347,0.0,2,890.94,452,453,2,890.94
15825,Low Value,0.7778555,532.94,1,532.94,171,172,1,532.94
15826,Core Customers,0.47189608,934.3100000000001,4,2598.28,55,56,4,2598.28
15827,Core Customers,0.14488238,720.42,28,3794.07,72,73,28,3794.07
15828,At Risk,0.8089094,0.0,1,1108.82,374,375,1,1108.82
15829,At Risk,0.6033786,636.14,2,636.14,98,99,2,636.14
15830,New Customers,0.7778555,576.0,1,576.0,37,38,1,576.0
15831,New Customers,0.68172896,491.82,3,801.76,57,58,3,801.76
15832,At Risk,0.6718807,0.0,1,836.79,253,254,1,836.79
15833,Low Value,0.80455005,0.0,1,80.4,737,738,1,80.4
15834,Core Customers,0.47737166,952.38,7,3772.9900000000002,69,70,7,3772.9900000000002
15835,New Customers,0.7199768,465.78,4,954.09,43,44,4,954.09
15836,New Customers,0.8174948,137.37,1,137.37,49,50,1,137.37
15837,New Customers,0.413421,391.98,2,777.01,64,65,2,777.01
15838,Champions,0.0017215145,25434.2,34,74163.0,10,11,34,74163.0
15839,New Customers,0.5628506,1048.49,3,1048.49,32,33,3,1048.49
15840,New Customers,0.71635777,355.56,2,355.56,58,59,2,355.56
15841,Core Customers,0.0026332326,610.8000000000001,9,2742.41,72,73,9,2742.41
15842,At Risk,0.78851503,0.0,2,548.8,392,393,2,548.8
15843,Low Value,0.8139913,0.0,1,118.95000000000002,303,304,1,118.95000000000002
15844,New Customers,0.84486204,130.73999999999998,1,130.73999999999998,45,46,1,130.73999999999998
15845,Core Customers,0.0023388749,2174.61,11,4426.28,17,18,11,4426.28
15846,Low Value,0.8146963,0.0,1,107.01,384,385,1,107.01
15847,New Customers,0.1500285,208.59,5,822.57,37,38,5,822.57
15848,Low Value,0.8174948,0.0,1,139.94,621,622,1,139.94
15850,Core Customers,0.004394704,238.85,6,1058.72,18,19,6,1058.72
15851,Low Value,0.79593426,0.0,1,109.73,526,527,1,109.73
15852,Low Value,0.60025036,0.0,3,257.26,186,187,3,257.26
15853,Low Value,0.79593426,110.8,1,110.8,51,52,1,110.8
15854,Champions,0.0013834962,1390.26,21,5583.81,3,4,21,5583.81
15855,At Risk,0.653816,237.55,6,1052.72,136,137,6,1052.72
15856,Champions,0.0014451625,8713.66,52,34220.340000000004,3,4,52,34220.340000000004
15857,New Customers,0.38908237,297.0,2,570.48,18,19,2,570.48
15858,Core Customers,0.0016225368,622.63,13,3960.37,15,16,13,3960.37
15859,Low Value,0.69918686,0.0,1,438.46,431,432,1,438.46
15860,Core Customers,0.0032282178,556.95,17,2505.21,40,41,17,2505.21
15861,Core Customers,0.001771178,2442.88,12,4401.79,11,12,12,4401.79
15862,Core Customers,0.0022066284,341.87,13,2928.29,7,8,13,2928.29
15863,New Customers,0.00867727,59.64,5,358.7,25,26,5,358.7
15864,Core Customers,0.5063588,1693.9,7,2180.76,21,22,7,2180.76
15865,Core Customers,0.004986134,581.2,5,2248.92,40,41,5,2248.92
15866,Low Value,0.7985076,230.53,1,230.53,100,101,1,230.53
15867,Champions,0.0016356193,1754.8700000000001,31,9063.95,4,5,31,9063.95
15868,Low Value,0.74955267,0.0,1,94.53,582,583,1,94.53
15869,Low Value,0.65512383,0.0,3,323.65999999999997,276,277,3,323.65999999999997
15870,New Customers,0.37227172,354.09000000000003,4,862.61,32,33,4,862.61
15871,Low Value,0.83806014,0.0,1,33.099999999999994,436,437,1,33.099999999999994
15872,New Customers,0.3104538,360.93,4,795.68,14,15,4,795.68
15873,At Risk,0.7458234,0.0,4,313.91999999999996,499,500,4,313.91999999999996
15874,Champions,0.10862902,2243.08,21,11284.76,63,64,21,11284.76
15875,Low Value,0.82255286,0.0,1,111.72,645,646,1,111.72
15876,At Risk,0.41654134,0.0,2,1449.1399999999999,408,409,2,1449.1399999999999
15877,New Customers,0.53648853,493.28,2,493.28,1,2,2,493.28
15878,Low Value,0.82658255,0.0,2,330.77,561,562,2,330.77
15879,At Risk,0.6818779,0.0,4,1157.3,403,404,4,1157.3
15880,Low Value,0.6759882,0.0,1,686.5600000000001,368,369,1,686.5600000000001
15881,At Risk,0.5452507,0.0,5,501.39000000000004,311,312,5,501.39000000000004
15882,At Risk,0.49775928,0.0,8,1495.98,198,199,8,1495.98
15883,New Customers,0.564417,396.48,2,396.48,1,2,2,396.48
15884,Low Value,0.70580894,0.0,2,249.70000000000002,431,432,2,249.70000000000002
15885,Core Customers,0.5826119,364.35,15,1951.82,92,93,15,1951.82
15886,New Customers,0.33533144,181.09,4,1052.8700000000001,59,60,4,1052.8700000000001
15887,At Risk,0.7089089,0.0,3,1027.15,406,407,3,1027.15
15888,New Customers,0.49704826,168.31,3,429.16,80,81,3,429.16
15889,At Risk,0.22549286,148.95,8,1806.28,156,157,8,1806.28
15890,At Risk,0.7987399,0.0,5,535.65,394,395,5,535.65
15891,Low Value,0.7628828,0.0,1,524.52,226,227,1,524.52
15892,Low Value,0.84486204,0.0,1,128.2,668,669,1,128.2
15893,Low Value,0.7798199,0.0,1,305.28000000000003,481,482,1,305.28000000000003
15894,Low Value,0.77851903,0.0,2,420.29,252,253,2,420.29
15895,Low Value,0.82246923,179.17,1,179.17,149,150,1,179.17
15897,Low Value,0.74350417,0.0,2,222.05,193,194,2,222.05
15898,Champions,0.0016173552,385.89,25,5596.31,0,1,25,5596.31
15899,Low Value,0.82255286,0.0,1,112.5,368,369,1,112.5
15900,New Customers,0.36705843,351.11,4,900.4,23,24,4,900.4
15901,Core Customers,0.5188095,363.88,7,703.22,16,17,7,703.22
15902,Low Value,0.8045614,0.0,1,145.01,379,380,1,145.01
15903,Champions,0.0019695219,4485.12,12,8939.84,9,10,12,8939.84
15904,New Customers,0.7802568,164.68,1,164.68,7,8,1,164.68
15905,Low Value,0.77695733,0.0,1,114.69,542,543,1,114.69
15906,Core Customers,0.2978374,884.53,10,2555.64,19,20,10,2555.64
15907,New Customers,0.7482777,716.27,3,967.45,3,4,3,967.45
15908,At Risk,0.49851432,0.0,2,764.57,490,491,2,764.57
15909,Low Value,0.8027131,191.94,1,191.94,173,174,1,191.94
